project,cve,cwe,commit_sha,is_file_vulnerable,is_function_vulnerable,file_name,function_name,function_start_line,function_end_line,function_nloc
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"foveon_fixed( void * ptr , int size , const char * name)",4951,4964,13
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,redcine_load_raw(),4553,4649,76
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,romm_coeff( float romm_cam [ 3 ] [ 3 ]),10792,10802,10
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,packed_dng_load_raw(),1617,1653,30
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,parse_kodak_ifd( int base),10969,11058,86
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,canon_600_correct(),504,527,21
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,getreal( int type),502,538,36
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,rollei_thumb(),1671,1688,17
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"kodak_65000_decode( short * out , int bsize)",3882,3931,49
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,nikon_e2100(),1576,1589,13
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,minolta_rd175_load_raw(),3187,3229,40
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,kodak_radc_load_raw(),3331,3432,99
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,canon_s2is(),529,540,11
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,kodak_262_load_raw(),3818,3880,56
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,parse_exif( int base),11873,12028,143
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"kodak_65000_decode( short * out , int bsize)",3586,3635,49
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,parse_broadcom(),2866,2904,35
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,hasselblad_load_raw(),2261,2346,79
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,parse_kodak_ifd( int base),12291,12380,86
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,rollei_load_raw(),1690,1716,24
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,nokia_load_raw(),2928,2973,39
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"ahd_interpolate_r_and_b_and_convert_to_cielab( int top , int left , ushort(*inout_rgb) [ TS ] [ TS ] [ 3 ] , short(*out_lab) [ TS ] [ TS ] [ 3 ])",5973,5981,9
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,minolta_rd175_load_raw(),2891,2933,40
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"ljpeg_row( int jrow , struct jhead * jh)",885,947,62
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"my_strcasestr( char * haystack , const char * needle)",76,83,8
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,unpacked_load_raw(),2399,2415,15
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"parse_smal( int offset , int fsize)",14856,14877,21
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"tiff_get( unsigned base , unsigned * tag , unsigned * type , unsigned * len , unsigned * save)",6455,6463,9
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,_CanonConvertEV( short in),6512,6541,28
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,ljpeg_diff( ushort * huff),866,883,14
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,olympus_load_raw(),3127,3185,56
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,border_interpolate( int border),6548,6569,21
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"lin_interpolate_loop( int code [ 16 ] [ 16 ] [ 32 ] , int size)",6571,6591,21
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,_CanonConvertAperture( ushort in),6505,6510,6
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,pre_interpolate(),5167,5229,59
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,canon_600_correct(),786,809,21
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"phase_one_flat_field( int is_float , int nc)",1720,1778,56
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"cubic_spline( const int * x_ , const int * y_ , const int len)",266,327,61
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"canon_600_color( int ratio [ 2 ] , int mar)",349,393,44
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,kodak_thumb_load_raw(),4023,4031,9
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,kodak_c603_load_raw(),3480,3520,34
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"ahd_interpolate_r_and_b_and_convert_to_cielab( int top , int left , ushort(*inout_rgb) [ TS ] [ TS ] [ 3 ] , short(*out_lab) [ TS ] [ TS ] [ 3 ])",7290,7298,9
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,parse_gps( int base),12081,12112,31
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,setSonyBodyFeatures( unsigned id),9102,9200,94
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,process_Sony_0x940c( uchar * buf),9319,9341,23
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"adobe_coeff( const char * t_make , const char * t_model , int internal_only)",15142,16107,951
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,olympus_load_raw(),2831,2889,56
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"my_memmem( char * haystack , size_t haystacklen , char * needle , size_t needlelen)",67,74,8
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"tiff_get( unsigned base , unsigned * tag , unsigned * type , unsigned * len , unsigned * save)",7772,7780,9
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"processNikonLensData( uchar * LensData , unsigned len)",6927,7029,97
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,parse_qt( int end),14836,14854,18
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,ppm_thumb(),1628,1638,11
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,parse_qt( int end),13508,13526,18
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"fcol( int row , int col)",288,305,17
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,samsung3_load_raw(),4037,4095,56
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,Canon_CameraSettings(),6832,6857,26
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,foveon_load_camf(),4828,4879,49
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,nikon_3700(),1882,1902,20
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"gamma_curve( double pwr , double ts , int mode , int imax)",5829,5869,40
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,median_filter(),7588,7623,31
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"parseFujiMakernotes( unsigned tag , unsigned type)",7701,7778,78
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,parse_redcine(),14947,14980,31
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"read_shorts( ushort * pixel , int count)",258,264,7
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,make_decoder( const uchar * source),914,914,1
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,parse_cine(),14879,14945,66
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,parse_riff(),13459,13506,47
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,vng_interpolate(),6654,6802,143
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,getint( int type),208,208,1
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,parse_external_jpeg(),13994,14105,92
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,pre_interpolate(),6484,6546,59
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,xtrans_interpolate( int passes),6928,7205,252
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,nikon_load_raw(),1437,1525,82
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,sony_load_raw(),3766,3796,28
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,setOlympusBodyFeatures( unsigned long long id),7031,7059,29
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,foveon_interpolate(),5025,5462,394
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"local_strnlen( const char * s , size_t n)",306,310,5
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,canon_600_auto_wb(),395,444,49
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,nikon_coolscan_load_raw(),1693,1725,33
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,canon_600_coeff(),446,472,26
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,pentax_load_raw(),1364,1398,32
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"ph1_bithuff( int nbits , ushort * huff)",2418,2450,23
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,broadcom_load_raw(),2906,2925,17
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,apply_tiff(),12316,12582,257
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,canon_rmf_load_raw(),3015,3065,43
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"adobe_coeff( const char * t_make , const char * t_model , int internal_only)",13657,14622,951
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,canon_600_coeff(),728,754,26
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,kodak_rgb_load_raw(),3698,3725,23
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,setCanonBodyFeatures( unsigned id),6543,6599,56
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,,-1,-1,-1
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,sget2Rev( uchar * s),176,182,7
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"parseSonyLensType2( uchar a , uchar b)",7880,7915,36
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"saneSonyCameraInfo( uchar a , uchar b , uchar c , uchar d , uchar e , uchar f)",125,152,28
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,parse_sinar_ia(),13042,13078,36
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,simple_coeff( int index),14624,14639,12
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,quicktake_100_load_raw(),2935,3018,75
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,subtract( const char * fname),5716,5794,64
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,minolta_z2(),1907,1918,11
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,sony_arw2_load_raw(),3826,3961,120
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"parse_smal( int offset , int fsize)",13528,13549,21
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"ahd_interpolate_green_h_and_v( int top , int left , ushort(*out_rgb) [ TS ] [ TS ] [ 3 ])",5897,5917,20
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,leaf_hdr_load_raw(),2348,2397,43
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,kodak_jpeg_load_raw(),3508,3572,58
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,phase_one_correct(),2076,2376,280
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,jpegErrorExit( j_common_ptr cinfo),3205,3209,5
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,parse_mos( int offset),12126,12263,132
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,layer_thumb(),1951,1965,14
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,quicktake_100_load_raw(),3231,3314,75
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,lossy_dng_load_raw(),3283,3380,88
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"parse_makernote_0xc634( int base , int uptag , unsigned dng_writer)",9441,10227,745
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"parseSonyLensFeatures( uchar a , uchar b)",7919,7994,62
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,nikon_coolscan_load_raw(),1402,1434,33
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"Canon_WBpresets( int skip1 , int skip2)",8181,8201,21
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,ljpeg_end( struct jhead * jh),859,864,6
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,get4(),201,206,6
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,canon_sraw_load_raw(),1310,1479,143
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"ahd_interpolate_combine_homogeneous_pixels( int top , int left , ushort(*rgb) [ TS ] [ TS ] [ 3 ] , char(*homogeneity_map) [ TS ] [ 2 ])",7360,7414,51
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,linear_table( unsigned len),12265,12274,10
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,layer_thumb(),1655,1669,14
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,smal_v6_load_raw(),4474,4484,10
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"ljpeg_row( int jrow , struct jhead * jh)",1176,1238,62
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,sony_arw_load_raw(),4094,4120,24
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"ahd_interpolate_green_h_and_v( int top , int left , ushort(*out_rgb) [ TS ] [ TS ] [ 3 ])",7214,7234,20
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"parseCanonMakernotes( unsigned tag , unsigned type , unsigned len)",7061,7356,281
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,hasselblad_load_raw(),2557,2642,79
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,unpacked_load_raw_reversed(),2417,2433,15
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,parse_kodak_ifd( int base),11060,11108,48
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"ahd_interpolate_r_and_b_in_rgb_and_convert_to_cielab( int top , int left , ushort(*inout_rgb) [ TS ] [ 3 ] , short(*out_lab) [ TS ] [ 3 ])",7235,7289,51
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,nikon_3700(),1591,1611,20
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,ljpeg_diff( ushort * huff),1157,1174,14
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,ciff_block_1030(),12783,12804,21
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,parse_fuji( int offset),13326,13422,88
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,"processNikonLensData( uchar * LensData , unsigned len)",8249,8351,97
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"stread( char * buf , size_t len , LibRaw_abstract_datastream * fp)",57,62,6
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,Canon_WBCTpresets( short WBCTversion),6881,6925,45
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"parse_thumb_note( int base , unsigned toff , unsigned tlen)",6465,6479,14
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,sinar_4shot_load_raw(),2731,2780,43
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"ahd_interpolate_r_and_b_in_rgb_and_convert_to_cielab( int top , int left , ushort(*inout_rgb) [ TS ] [ 3 ] , short(*out_lab) [ TS ] [ 3 ])",5918,5972,51
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,blend_highlights(),7625,7670,39
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,bcd2dec( uchar data),154,162,9
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,median4( int * p),4486,4500,14
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,process_Sony_0x940c( uchar * buf),7997,8019,23
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,nikon_e995(),1849,1862,13
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,parse_jpeg( int offset),13424,13457,31
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,"fcol( int row , int col)",30,47,17
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,PentaxISO( ushort c),7426,7449,23
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,internal/dcraw_common.cpp,packed_load_raw(),2521,2564,41
libraw/libraw,CVE-2017-6887,664,7ed16d4d5f039f009dd84e99f98ee5b7f2bdabc8,True,False,dcraw/dcraw.c,rollei_thumb(),1967,1984,17
