project,cve,cwe,commit_sha,is_file_vulnerable,is_function_vulnerable,file_name,function_name,function_start_line,function_end_line,function_nloc
wolfssl/wolfssl,CVE-2020-11735,693,90f8f67982df37ac0f415b065cee452977fa01c5,True,False,wolfcrypt/src/ecc.c,wc_ecc_make_key_ex,3154,3241,49
wolfssl/wolfssl,CVE-2020-11735,693,90f8f67982df37ac0f415b065cee452977fa01c5,True,False,wolfssl/wolfcrypt/tfm.h,,-1,-1,-1
wolfssl/wolfssl,CVE-2020-11735,693,90f8f67982df37ac0f415b065cee452977fa01c5,True,False,wolfcrypt/src/ecc.c,ecc_check_pubkey_order,4874,4904,23
wolfssl/wolfssl,CVE-2020-11735,693,90f8f67982df37ac0f415b065cee452977fa01c5,True,False,wolfcrypt/src/tfm.c,,-1,-1,-1
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/tfm.c,mp_addmod,2194,2197,4
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_export_x963_compressed( ecc_key * key , byte * out , word32 * outLen)",5604,5631,21
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"mp_jacobi( mp_int * a , mp_int * n , int * c)",5336,5427,63
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfssl/wolfcrypt/ecc.h,,-1,-1,-1
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_mulmod( mp_int * k , ecc_point * G , ecc_point * R , mp_int * a , mp_int * modulus , int map)",1307,1311,5
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_sign_hash_ex( const byte * in , word32 inlen , WC_RNG * rng , ecc_key * key , mp_int * r , mp_int * s)",1880,1973,67
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"ecc_check_privkey_gen( ecc_key * key , mp_int * a , mp_int * prime)",2798,2840,34
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_rs_to_sig( const char * r , const char * s , byte * out , word32 * outlen)",3145,3175,23
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,wc_ecc_check_key( ecc_key * key),2898,2939,28
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"ecc_map( ecc_point * P , mp_int * modulus , mp_digit mp)",824,917,62
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"accel_fp_mul( int idx , mp_int * k , ecc_point * R , mp_int * a , mp_int * modulus , mp_digit mp , int map)",4091,4243,109
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_shared_secret( ecc_key * private_key , ecc_key * public_key , byte * out , word32 * outlen)",1477,1542,49
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,ecc_check_privkey_gen_helper( ecc_key * key),2846,2866,15
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"build_lut( int idx , mp_int * a , mp_int * modulus , mp_digit mp , mp_int * mu)",3954,4088,98
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_import_point_der( byte * in , word32 inLen , const int curve_idx , ecc_point * point)",2446,2559,78
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_mulmod( mp_int * k , ecc_point * G , ecc_point * R , mp_int * a , mp_int * modulus , int map)",1140,1144,5
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,,-1,-1,-1
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"ecc_mul2add( ecc_point * A , mp_int * kA , ecc_point * B , mp_int * kB , ecc_point * C , mp_int * a , mp_int * modulus , void * heap)",4509,4619,76
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_verify_hash_ex( mp_int * r , mp_int * s , const byte * hash , word32 hashlen , int * stat , ecc_key * key)",2284,2441,106
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_shared_secret_ssh( ecc_key * private_key , ecc_point * point , byte * out , word32 * outlen)",1553,1611,44
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/tfm.c,mp_submod,2188,2191,4
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_make_key_ex( WC_RNG * rng , ecc_key * key , const ecc_set_type * dp)",1627,1748,80
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"ecc_mul2add( ecc_point * A , mp_int * kA , ecc_point * B , mp_int * kB , ecc_point * C , mp_int * a , mp_int * modulus , void * heap)",2010,2214,149
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"ecc_projective_add_point( ecc_point * P , ecc_point * Q , ecc_point * R , mp_int * a , mp_int * modulus , mp_digit mp)",285,554,197
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_mulmod( mp_int * k , ecc_point * G , ecc_point * R , mp_int * a , mp_int * modulus , int map)",4632,4636,5
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/tfm.c,fp_submod,1000,1012,11
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"ecc_projective_dbl_point( ecc_point * P , ecc_point * R , mp_int * a , mp_int * modulus , mp_digit mp)",583,814,166
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_mulmod_ex( mp_int * k , ecc_point * G , ecc_point * R , mp_int * modulus , int map , void * heap)",4648,4723,50
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_import_x963( const byte * in , word32 inLen , ecc_key * key)",2943,3085,99
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"accel_fp_mul2add( int idx1 , int idx2 , mp_int * kA , mp_int * kB , ecc_point * R , mp_int * a , mp_int * modulus , mp_digit mp)",4247,4495,192
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"mp_sqrtmod_prime( mp_int * n , mp_int * prime , mp_int * ret)",5430,5600,109
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfssl/wolfcrypt/tfm.h,,-1,-1,-1
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_mulmod_ex( mp_int * k , ecc_point * G , ecc_point * R , mp_int * a , mp_int * modulus , int map , void * heap)",1165,1303,102
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/tfm.c,fp_mulmod,985,997,11
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"ecc_check_pubkey_order( ecc_key * key , mp_int * a , mp_int * prime , mp_int * order)",2872,2894,19
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"ecc_is_point( const ecc_set_type * dp , ecc_point * ecp , mp_int * prime)",2716,2794,55
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/ecc.c,"wc_ecc_mulmod_ex( mp_int * k , ecc_point * G , ecc_point * R , mp_int * a , mp_int * modulus , int map , void * heap)",940,1137,143
wolfssl/wolfssl,CVE-2020-11735,693,5703e5eadbbfab8d86167c9e56c02f46f601d62b,True,False,wolfcrypt/src/tfm.c,fp_addmod,1015,1027,11
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_to_unsigned_bin( mp_int * a , unsigned char * b)",1940,1944,5
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,fp_isprime( fp_int * a),2301,2325,21
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_invmod( fp_int * a , fp_int * b , fp_int * c)",834,919,51
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"wc_ecc_make_key( RNG * rng , int keysize , ecc_key * key)",1475,1494,15
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"wc_ecc_ctx_set_info( ecEncCtx * ctx , const byte * info , int sz)",4061,4070,8
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"accel_fp_mul( int idx , mp_int * k , ecc_point * R , mp_int * modulus , mp_digit * mp , int map)",3347,3494,105
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_sqrmod( mp_int * a , mp_int * b , mp_int * c)",2023,2026,4
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_div_2( fp_int * a , fp_int * b)",2505,2509,5
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,find_hole( void),3117,3147,27
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,fp_count_bits( fp_int * a),1687,1707,15
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"wc_ecc_ctx_new( int flags , RNG * rng)",4167,4182,13
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,ecc_new_point( void),1347,1360,14
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_mod( fp_int * a , fp_int * b , fp_int * c)",683,698,15
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"s_is_power_of_two( fp_digit b , int * p)",2074,2090,14
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_cmp_d( fp_int * a , fp_digit b)",1419,1440,16
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_sub_d( fp_int * a , fp_digit b , fp_int * c)",1954,1958,5
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"ecc_mul2add( ecc_point * A , mp_int * kA , ecc_point * B , mp_int * kB , ecc_point * C , mp_int * modulus)",3746,3856,76
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_mod( mp_int * a , mp_int * b , mp_int * c)",1900,1903,4
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_lcm( fp_int * a , fp_int * b , fp_int * c)",2184,2188,5
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_copy( fp_int * a , fp_int * b)",1962,1966,5
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,mp_leading_bit( mp_int * a),1990,1993,4
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"ecc_projective_add_point( ecc_point * P , ecc_point * Q , ecc_point * R , mp_int * modulus , mp_digit * mp)",220,367,104
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,mp_count_bits( mp_int * a),1984,1987,4
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_prime_miller_rabin( fp_int * a , fp_int * b , int * result)",2205,2259,30
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfssl/wolfcrypt/ecc.h,,-1,-1,-1
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_add_d( fp_int * a , fp_digit b , fp_int * c)",2393,2398,6
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"wc_ecc_make_key_ex( RNG * rng , ecc_key * key , const ecc_set_type * dp)",1496,1590,65
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_set( fp_int * a , fp_digit b)",1680,1685,6
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"mp_submod( mp_int * a , mp_int * b , mp_int * c , mp_int * d)",4815,4832,15
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_montgomery_setup( fp_int * a , fp_digit * rho)",1463,1493,15
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_invmod( mp_int * a , mp_int * b , mp_int * c)",1906,1909,4
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_read_unsigned_bin( fp_int * a , unsigned char * b , int c)",1607,1657,33
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"ecc_map( ecc_point * P , mp_int * modulus , mp_digit * mp)",910,958,35
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_div_2d( fp_int * a , int b , fp_int * c , fp_int * d)",642,680,28
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_add( mp_int * a , mp_int * b , mp_int * c)",1873,1877,5
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_set( fp_int * a , fp_digit b)",2478,2482,5
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"wc_ecc_sign_hash( const byte * in , word32 inlen , byte * out , word32 * outlen , RNG * rng , ecc_key * key)",1616,1708,64
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_mod_2d( fp_int * a , int b , fp_int * c)",701,726,17
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,wc_ecc_size( ecc_key * key),2523,2528,5
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"wc_ecc_decrypt( ecc_key * privKey , ecc_key * pubKey , const byte * msg , word32 msgSz , byte * out , word32 * outSz , ecEncCtx * ctx)",4381,4532,122
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"wc_ecc_ctx_set_peer_salt( ecEncCtx * ctx , const byte * salt)",4075,4121,37
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"ecc_projective_dbl_point( ecc_point * P , ecc_point * R , mp_int * modulus , mp_digit * mp)",744,899,120
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,,-1,-1,-1
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_read_radix( fp_int * a , const char * str , int radix)",2415,2469,34
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,mp_iszero( mp_int * a),1977,1980,4
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"wc_ecc_encrypt( ecc_key * privKey , ecc_key * pubKey , const byte * msg , word32 msgSz , byte * out , word32 * outSz , ecEncCtx * ctx)",4229,4375,117
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,fp_leading_bit( fp_int * a),1709,1726,15
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"mp_sqrtmod_prime( mp_int * n , mp_int * prime , mp_int * ret)",4627,4780,109
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_init_multi( mp_int * a , mp_int * b , mp_int * c , mp_int * d , mp_int * e , mp_int * f)",1854,1870,16
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_add( fp_int * a , fp_int * b , fp_int * c)",62,89,18
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_lcm( fp_int * a , fp_int * b , fp_int * c)",2329,2343,14
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,wc_ecc_fp_free_cache( void),3947,3963,17
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_gcd( fp_int * a , fp_int * b , fp_int * c)",2348,2386,30
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_add_d( fp_int * a , fp_digit b , fp_int * c)",2401,2405,5
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,get_digit_count( mp_int * a),189,195,6
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_montgomery_calc_normalization( fp_int * a , fp_int * b)",1498,1521,18
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"s_fp_sub( fp_int * a , fp_int * b , fp_int * c)",155,178,23
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"ecc_mulmod( mp_int * k , ecc_point * G , ecc_point * R , mp_int * modulus , int map)",1195,1338,111
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_lshd( fp_int * a , int x)",1728,1750,13
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_mul_2d( fp_int * a , int b , fp_int * c)",372,401,23
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"wc_wc_ecc_export_x963_ex( ecc_key * key , byte * out , word32 * outLen , int compressed)",2224,2234,8
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_montgomery_calc_normalization( mp_int * a , mp_int * b)",2029,2033,5
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_cmp( fp_int * a , fp_int * b)",1401,1416,14
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"ecc_mulmod( mp_int * k , ecc_point * G , ecc_point * R , mp_int * modulus , int map)",980,1175,145
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,wc_ecc_sig_size( ecc_key * key),2533,2540,7
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"ecc_projective_dbl_point( ecc_point * P , ecc_point * R , mp_int * modulus , mp_digit * mp)",378,482,77
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,mp_cnt_lsb( fp_int * a),2521,2525,5
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_2expt( fp_int * a , int b)",1194,1215,14
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_mul( mp_int * a , mp_int * b , mp_int * c)",1887,1891,5
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"ecc_ctx_init( ecEncCtx * ctx , int flags)",4137,4152,14
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"ecc_projective_add_point( ecc_point * P , ecc_point * Q , ecc_point * R , mp_int * modulus , mp_digit * mp)",495,733,182
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,CheckRunTimeSettings( void),47,50,4
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_sub( fp_int * a , fp_int * b , fp_int * c)",120,152,18
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_exptmod( fp_int * G , fp_int * X , fp_int * P , fp_int * Y)",1160,1191,24
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"fp_montgomery_reduce( fp_int * a , fp_int * m , fp_digit mp)",1529,1605,55
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"_fp_exptmod( fp_int * G , fp_int * X , fp_int * P , fp_int * Y)",936,995,37
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_exptmod( mp_int * G , mp_int * X , mp_int * P , mp_int * Y)",1916,1919,4
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,ecc_del_point( ecc_point * p),1365,1374,9
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"_fp_exptmod( fp_int * G , fp_int * X , fp_int * P , fp_int * Y)",1002,1156,91
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"wc_ecc_export_x963_compressed( ecc_key * key , byte * out , word32 * outLen)",4784,4811,21
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,"mp_rshb( mp_int * a , int x)",1997,2000,4
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"add_entry( int idx , ecc_point * g)",3168,3204,30
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/tfm.c,mp_clear( mp_int * a),1848,1851,4
wolfssl/wolfssl,CVE-2020-11735,693,a5529b124db0de6ce3257f66180e93297ed925c5,True,False,wolfcrypt/src/ecc.c,"wc_ecc_rs_to_sig( const char * r , const char * s , byte * out , word32 * outlen)",2419,2449,23
