project,cve,cwe,commit_sha,is_file_vulnerable,is_function_vulnerable,file_name,function_name,function_start_line,function_end_line,function_nloc
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,extractContigSamplesShifted16bits,2930,3024,83
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,extractContigSamplesShifted8bits,2850,2927,70
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,rotateContigSamples8bits,6754,6826,65
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,extractContigSamples32bits,2721,2847,114
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,mirrorImage,7847,7962,111
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,usage,1164,1174,10
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,extractContigSamples24bits,2615,2718,91
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,rotateImage,7158,7425,256
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,invertImage,7966,8050,80
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,extractCompositeRegions,5183,5407,210
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,combineSeparateSamples32bits,3728,3876,133
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,writeBufferToContigStrips,850,870,20
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,extractContigSamplesBytes,2376,2439,58
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,cpSeparateBufToContigBuf,3346,3365,20
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,dump_buffer,2340,2367,25
vadz/libtiff,CVE-2016-9533,664,cee4d331365cd921ce5c688a31e29bcf845dea05,True,False,tools/tiffcrop.c,reverseSamples8bits,7428,7489,56
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,initImageData,1552,1563,12
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,createCroppedImage,3060,3155,86
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,createImageSection,3012,3052,36
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,extractCropRegions,2391,2500,94
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,mirrorImage,3588,3751,135
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,,-1,-1,-1
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,extractImageSection,2504,2716,169
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,initPageSetup,1522,1549,26
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,True,tools/tiffcrop.c,loadImage,2258,2382,115
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,get_page_geometry,1497,1518,19
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,rotateImage,3382,3583,184
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,getCropOffsets,1804,2026,170
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,writeSingleSection,2782,3007,187
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,computeInputPixelOffsets,1597,1791,163
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,invertImage,3755,3821,62
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,computeOutputPixelOffsets,2030,2255,192
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,writeImageSections,2720,2778,46
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,main,347,804,416
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,usage,948,958,10
vadz/libtiff,CVE-2016-9533,664,c36d2d995675bbcaed317651dbb0e4a0ef7bc947,True,False,tools/tiffcrop.c,initCropMasks,1566,1593,27
vadz/libtiff,CVE-2016-9533,664,f44135e22430b4ae59a44ef6dc4c3def2a169060,True,True,libtiff/tif_pixarlog.c,horizontalDifferenceF,867,922,49
vadz/libtiff,CVE-2016-9533,664,99bd077d112596d12aef7b94cb898c79e2235e39,True,True,tools/tiff2pdf.c,t2p_process_jpeg_strip,3316,3402,81
vadz/libtiff,CVE-2016-9535,664,f72f5d182ce50dcab1e4a890b6479ac250e2fac8,True,False,libtiff/tif_predict.c,PredictorSetupEncode,185,249,45
vadz/libtiff,CVE-2016-9535,664,f72f5d182ce50dcab1e4a890b6479ac250e2fac8,True,True,libtiff/tif_predict.c,swabHorDiff32,560,568,7
vadz/libtiff,CVE-2016-9535,664,f72f5d182ce50dcab1e4a890b6479ac250e2fac8,True,True,libtiff/tif_predict.c,swabHorDiff16,529,537,7
vadz/libtiff,CVE-2016-9535,664,f72f5d182ce50dcab1e4a890b6479ac250e2fac8,True,True,libtiff/tif_predict.c,swabHorAcc16,318,325,7
vadz/libtiff,CVE-2016-9535,664,f72f5d182ce50dcab1e4a890b6479ac250e2fac8,True,False,libtiff/tif_predict.c,,-1,-1,-1
vadz/libtiff,CVE-2016-9535,664,f72f5d182ce50dcab1e4a890b6479ac250e2fac8,True,True,libtiff/tif_predict.c,swabHorAcc32,346,353,7
vadz/libtiff,CVE-2016-9535,664,3ffdfc02985f2b633b1fe71dd685d1e5a0151a03,True,True,libtiff/tif_predict.c,horAcc32,349,364,14
vadz/libtiff,CVE-2016-9535,664,3ffdfc02985f2b633b1fe71dd685d1e5a0151a03,True,False,libtiff/tif_predict.c,PredictorSetup,53,101,43
vadz/libtiff,CVE-2016-9535,664,3ffdfc02985f2b633b1fe71dd685d1e5a0151a03,True,True,libtiff/tif_predict.c,swabHorAcc32,330,346,15
vadz/libtiff,CVE-2016-9535,664,3ffdfc02985f2b633b1fe71dd685d1e5a0151a03,True,True,libtiff/tif_predict.c,horDiff32,522,539,16
vadz/libtiff,CVE-2016-9535,664,3ffdfc02985f2b633b1fe71dd685d1e5a0151a03,True,False,libtiff/tif_predict.c,PredictorSetupDecode,104,180,48
vadz/libtiff,CVE-2016-9535,664,3ffdfc02985f2b633b1fe71dd685d1e5a0151a03,True,False,libtiff/tif_predict.c,,-1,-1,-1
vadz/libtiff,CVE-2016-9535,664,3ffdfc02985f2b633b1fe71dd685d1e5a0151a03,True,False,libtiff/tif_predict.c,PredictorSetupEncode,183,230,36
vadz/libtiff,CVE-2016-9535,664,318d435b110001cb69ca4fa1c3625cab89bd4e58,True,False,libtiff/tif_predict.c,PredictorSetupEncode,175,221,35
vadz/libtiff,CVE-2016-9535,664,318d435b110001cb69ca4fa1c3625cab89bd4e58,True,False,libtiff/tif_predict.h,,-1,-1,-1
vadz/libtiff,CVE-2016-9535,664,318d435b110001cb69ca4fa1c3625cab89bd4e58,True,True,libtiff/tif_predict.c,PredictorDecodeTile,386,406,19
vadz/libtiff,CVE-2016-9535,664,318d435b110001cb69ca4fa1c3625cab89bd4e58,True,False,libtiff/tif_predict.c,TIFFPredictorInit,635,673,28
vadz/libtiff,CVE-2016-9535,664,318d435b110001cb69ca4fa1c3625cab89bd4e58,True,True,libtiff/tif_predict.c,PredictorDecodeRow,363,376,12
vadz/libtiff,CVE-2016-9535,664,318d435b110001cb69ca4fa1c3625cab89bd4e58,True,False,libtiff/tif_predict.c,PredictorSetupDecode,100,172,44
vadz/libtiff,CVE-2016-9535,664,318d435b110001cb69ca4fa1c3625cab89bd4e58,True,True,libtiff/tif_predict.c,PredictorEncodeRow,514,525,9
vadz/libtiff,CVE-2016-9535,664,318d435b110001cb69ca4fa1c3625cab89bd4e58,True,True,libtiff/tif_predict.c,PredictorEncodeTile,528,569,33
vadz/libtiff,CVE-2016-9535,664,382bcf6c733b1457eee8040cdff3d61d719d9e9c,True,False,libtiff/tif_predict.c,,-1,-1,-1
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,False,libtiff/tif_predict.h,,-1,-1,-1
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,True,libtiff/tif_predict.c,horDiff16,442,459,16
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,False,libtiff/tif_predict.c,PredictorVSetField,544,561,16
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,True,libtiff/tif_predict.c,fpDiff,465,497,26
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,True,libtiff/tif_predict.c,PredictorEncodeTile,514,533,18
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,False,libtiff/tif_predict.c,PredictorSetupEncode,168,208,29
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,True,libtiff/tif_predict.c,horAcc16,289,304,14
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,False,libtiff/tif_predict.c,PredictorSetupDecode,100,165,38
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,True,libtiff/tif_predict.c,horDiff8,395,439,40
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,False,libtiff/tif_predict.c,PredictorVGetField,564,579,14
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,True,libtiff/tif_predict.c,fpAcc,310,343,27
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,True,libtiff/tif_predict.c,PredictorDecodeRow,349,362,12
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,True,libtiff/tif_predict.c,PredictorDecodeTile,372,392,19
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,True,libtiff/tif_predict.c,horAcc8,221,267,43
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,False,libtiff/tif_predict.c,PredictorSetup,50,97,42
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,False,libtiff/tif_predict.c,,-1,-1,-1
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,True,libtiff/tif_predict.c,PredictorEncodeRow,500,511,9
vadz/libtiff,CVE-2016-9535,664,e4f2fb75411b2da3d9125cd214b53e488abe583a,True,True,libtiff/tif_predict.c,swabHorAcc16,270,286,15
vadz/libtiff,CVE-2016-9535,664,7718dd67f2ac6e5a0761ab165de2f7146ea123b3,True,True,libtiff/tif_predict.c,fpDiff,440,466,24
vadz/libtiff,CVE-2016-9535,664,7718dd67f2ac6e5a0761ab165de2f7146ea123b3,True,True,libtiff/tif_predict.c,fpAcc,298,325,25
vadz/libtiff,CVE-2016-9535,664,7718dd67f2ac6e5a0761ab165de2f7146ea123b3,True,False,libtiff/tif_predict.c,PredictorSetupEncode,166,206,29
vadz/libtiff,CVE-2016-9535,664,7718dd67f2ac6e5a0761ab165de2f7146ea123b3,True,True,libtiff/tif_predict.c,horAcc8,219,259,37
vadz/libtiff,CVE-2016-9535,664,7718dd67f2ac6e5a0761ab165de2f7146ea123b3,True,False,libtiff/tif_predict.c,,-1,-1,-1
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,False,libtiff/tif_predict.c,TIFFPredictorInit,512,539,21
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,False,libtiff/tif_predict.c,PredictorSetup,49,94,40
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,False,libtiff/tif_predict.h,,-1,-1,-1
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,True,libtiff/tif_predict.c,horAcc8,202,241,36
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,False,libtiff/tif_predict.c,PredictorSetupDecode,97,162,38
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,True,libtiff/tif_predict.c,PredictorEncodeTile,433,450,17
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,False,libtiff/tif_predict.c,PredictorVSetField,461,475,14
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,False,libtiff/tif_predict.c,PredictorPrintDir,493,509,16
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,False,libtiff/tif_predict.c,PredictorVGetField,478,490,12
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,True,libtiff/tif_predict.c,fpAcc,280,308,26
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,True,libtiff/tif_predict.c,PredictorDecodeTile,336,354,18
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,True,libtiff/tif_predict.c,PredictorEncodeRow,420,430,9
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,True,libtiff/tif_predict.c,PredictorDecodeRow,314,326,12
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,False,libtiff/tif_predict.c,,-1,-1,-1
vadz/libtiff,CVE-2016-9535,664,3a53aeda63fe35b43882baa44ff93153192b55f0,True,True,libtiff/tif_predict.c,swabHorAcc16,244,258,14
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,horAcc32,378,399,20
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,swabHorDiff32,620,630,9
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,horAcc16,344,365,20
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,swabHorAcc32,368,375,7
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,horDiff16,555,578,22
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,False,libtiff/tif_predict.h,,-1,-1,-1
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,swabHorDiff16,581,591,9
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,PredictorEncodeTile,691,737,38
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,PredictorEncodeRow,676,688,10
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,horDiff8,502,552,46
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,horAcc8,277,331,50
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,swabHorAcc16,334,341,7
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,PredictorDecodeRow,451,463,11
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,PredictorDecodeTile,473,499,25
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,horDiff32,594,617,22
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,fpDiff,636,673,32
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,False,libtiff/tif_predict.c,,-1,-1,-1
vadz/libtiff,CVE-2016-9535,664,3ca657a8793dd011bf869695d72ad31c779c3cc1,True,True,libtiff/tif_predict.c,fpAcc,405,445,34
vadz/libtiff,CVE-2016-9538,682,3791be834dfba9797700e6f86a864758d2ab82c0,True,True,tools/tiffcp.c,tiffcp,564,773,180
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,combineSeparateTileSamples24bits,4391,4512,105
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,combineSeparateSamples16bits,3757,3864,93
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,combineSeparateSamples32bits,3991,4119,115
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,extractContigSamples24bits,2842,2932,79
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,writeBufferToSeparateStrips,1118,1177,54
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,rotateContigSamples16bits,7738,7818,72
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,combineSeparateTileSamples16bits,4282,4388,93
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,True,tools/tiffcrop.c,readContigStripsIntoBuffer,3568,3596,26
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,loadImage,5674,5898,202
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,writeSingleSection,6708,6970,209
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,,-1,-1,-1
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,main,2083,2373,238
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,writeBufferToContigTiles,1182,1252,61
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,extractContigSamplesShifted24bits,3210,3305,82
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,extractContigSamplesShifted32bits,3308,3413,94
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,reverseSamples16bits,8368,8440,65
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,reverseSamples32bits,8527,8624,88
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,writeBufferToContigStrips,1086,1107,20
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,readContigTilesIntoBuffer,751,937,166
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,writeCroppedImage,7382,7659,235
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,extractContigSamplesShifted16bits,3120,3206,75
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,reverseSamples24bits,8443,8523,70
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,rotateContigSamples32bits,7912,8016,95
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,combineSeparateTileSamples32bits,4515,4644,115
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,update_output_file,2028,2079,45
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,writeBufferToSeparateTiles,1257,1318,54
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,extractContigSamples32bits,2935,3037,91
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,combineSeparateSamples24bits,3867,3988,105
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,extractContigSamples16bits,2753,2838,75
vadz/libtiff,CVE-2016-9538,682,ffafb9831860f866c28333d75a993538197da9c3,True,False,tools/tiffcrop.c,rotateContigSamples24bits,7821,7909,77
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,False,libtiff/tif_ojpeg.c,OJPEGDecodeRaw,765,817,53
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,False,libtiff/tif_ojpeg.c,OJPEGVSetField,500,579,80
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,False,libtiff/tif_ojpeg.c,OJPEGDecodeScanlines,820,842,23
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,False,libtiff/tif_ojpeg.c,,-1,-1,-1
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,False,libtiff/tif_ojpeg.c,OJPEGEncode,877,885,9
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,False,libtiff/tif_ojpeg.c,OJPEGPrintDir,582,617,36
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,False,libtiff/tif_ojpeg.c,OJPEGPostDecode,845,857,13
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,True,libtiff/tif_ojpeg.c,OJPEGDecode,747,762,16
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,False,libtiff/tif_ojpeg.c,OJPEGVGetField,458,497,40
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,True,libtiff/tif_ojpeg.c,OJPEGPreDecode,628,688,61
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,False,libtiff/tif_ojpeg.c,OJPEGReadBufferFill,1864,1936,71
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,False,libtiff/tif_ojpeg.c,OJPEGReadHeaderInfoSecStreamSof,1486,1631,133
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,False,libtiff/tif_ojpeg.c,OJPEGReadHeaderInfoSec,1204,1332,127
vadz/libtiff,CVE-2016-10267,682,05709700374b6837da94b76c08d12c1f01cba383,True,False,libtiff/tif_ojpeg.c,TIFFInitOJPEG,397,455,44
vadz/libtiff,CVE-2016-10267,682,e54bb0c2eab07c494abf2290add28bca0653fd1b,True,False,libtiff/tif_ojpeg.c,OJPEGReadBufferFill( OJPEGState * sp),1763,1835,71
vadz/libtiff,CVE-2016-10267,682,e54bb0c2eab07c494abf2290add28bca0653fd1b,True,False,libtiff/tif_ojpeg.c,"OJPEGDecodeRaw( TIFF * tif , tidata_t buf , tsize_t cc , tsample_t s)",667,719,53
vadz/libtiff,CVE-2016-10267,682,e54bb0c2eab07c494abf2290add28bca0653fd1b,True,False,libtiff/tif_ojpeg.c,"OJPEGVSetField( TIFF * tif , ttag_t tag , va_list ap)",404,483,80
vadz/libtiff,CVE-2016-10267,682,e54bb0c2eab07c494abf2290add28bca0653fd1b,True,False,libtiff/tif_ojpeg.c,"OJPEGReadSecondarySos( TIFF * tif , tsample_t s)",955,1002,48
vadz/libtiff,CVE-2016-10267,682,e54bb0c2eab07c494abf2290add28bca0653fd1b,True,False,libtiff/tif_ojpeg.c,OJPEGReadHeaderInfoSecTablesAcTable( TIFF * tif),1699,1760,62
vadz/libtiff,CVE-2016-10267,682,e54bb0c2eab07c494abf2290add28bca0653fd1b,True,False,libtiff/tif_ojpeg.c,OJPEGLibjpegJpegSourceMgrFillInputBuffer( jpeg_decompress_struct * cinfo),2307,2321,15
vadz/libtiff,CVE-2016-10267,682,e54bb0c2eab07c494abf2290add28bca0653fd1b,True,False,libtiff/tif_ojpeg.c,OJPEGLibjpegJpegSourceMgrTermSource( jpeg_decompress_struct * cinfo),2340,2342,3
vadz/libtiff,CVE-2016-10267,682,e54bb0c2eab07c494abf2290add28bca0653fd1b,True,False,libtiff/tif_ojpeg.c,OJPEGReadByteAdvance( OJPEGState * sp),1866,1871,6
vadz/libtiff,CVE-2016-10267,682,e54bb0c2eab07c494abf2290add28bca0653fd1b,True,False,libtiff/tif_ojpeg.c,"OJPEGDecodeScanlines( TIFF * tif , tidata_t buf , tsize_t cc , tsample_t s)",722,744,23
